latitude,longitude,bearing
51.47252264783413,-0.2220854765426171,-37.720725447656434
51.47256747333351,-0.22214113812271008,-38.04406715089206
51.47260818866004,-0.22219228813945527,-37.79504286820985
51.472654524738836,-0.22224997994398854,-36.75646301495506
51.472694923891304,-0.2222984230140628,-36.76635414479463
51.472739257579356,-0.22235160322637412,-36.87553527435995
51.472782994055734,-0.22240427590423098,-36.99265888669836
51.47282430658495,-0.22245424162097985,-38.01125703065434
51.47287064266374,-0.2225123845832916,-37.32974972041244
51.47291016357592,-0.2225607712622528,-37.838454433786495
51.47295439187262,-0.22261592529345428,-36.600847474125906
51.472996723160925,-0.22266639857353174,-38.40279778693559
51.473038246472846,-0.22271924042472774,-37.418079655653216
51.47308416098623,-0.22277563514703858,-38.74515487303942
51.47312347112469,-0.2228262776148922,-38.09356609039345
51.473168191232716,-0.22288255954053993,-37.397894672430674
51.473209222724314,-0.22293292002395423,-37.288881105963526
51.47325106220129,-0.22298407004069942,-36.83222563790421
51.47329627412964,-0.22303843455300706,-38.001529709777536
51.473336286862136,-0.22308862586308223,-37.05904593201195
51.47338163930029,-0.2231436107065075,-36.39580559488137
51.47342214385311,-0.22319154622769025,-36.275876454557704
51.47346545877306,-0.22324258344777229,-36.001131905509226
51.47351017888109,-0.22329474856230055,-35.19243953036481
51.47355142115539,-0.2233414433923739,-34.12543765224529
51.47359895163956,-0.22339315736356075,-34.090750644952095
51.473640264168765,-0.22343804756252017,-34.442766701081744
51.473686003035894,-0.22348840804593448,-33.34987062070855
51.4737315311293,-0.22353651274045636,-33.36255165586928
51.473774529884196,-0.22358196689385743,-33.09505745145659
51.47382265758003,-0.22363232737727173,-32.95070484916967
51.47386460243938,-0.2236759768851218,-33.09452540675649
51.47391111416444,-0.2237246455340853,-32.1555020669541
51.473956150446526,-0.22377009968748637,-32.3911982501368
51.473999781531546,-0.2238145387286673,-31.292498385155024
51.47404878746768,-0.22386236145318691,-29.88954795488126
51.47409150518496,-0.2239017813532544,-29.25038501810003
51.474139738263155,-0.2239451489055392,-28.183634254277827
51.47418575817689,-0.2239847379933829,-28.715734726321813
51.47423160243537,-0.2240250602234444,-27.63627444448783
51.47428211895092,-0.2240675254457352,-28.149338517059874
51.474325644644594,-0.22410491515023653,-27.678243593163167
51.47437566933982,-0.224147042011412,-27.685675034242717
51.47442038945684,-0.22418471368591564,-27.91278316205363
51.474466936309355,-0.22422430277375932,-27.714513942681002
51.47451675022188,-0.22426631683827164,-27.312064699622187
51.47456157572126,-0.22430348096388375,-26.547213785371728
51.474613602816234,-0.22434521305839375,-27.26483614776591
51.47465804188665,-0.22438198241734042,-26.628272734066602
51.47470708295023,-0.22442145872295802,-25.35088430440698
51.474756088886366,-0.2244587356307962,-25.476377050655742
51.47480172236214,-0.22449364396751587,-23.956646885686542
51.47485445205115,-0.22453125925090647,-23.053007626025515
51.47490026118217,-0.22456255832539823,-22.160432539111255
51.47495200723054,-0.22459639515878474,-21.58595005166582
51.4750025237371,-0.22462848375217034,-22.42016075475065
51.47505037039532,-0.2246601775788905,-21.792768077045114
51.475104575527304,-0.22469497313338407,-20.75189697482778
51.475151298026084,-0.22472339607342876,-18.692798230696233
51.47520466004522,-0.224752382953478,-17.205146011400032
51.475256160183434,-0.22477798616462563,-18.469472642656324
51.475305693067334,-0.22480454806800626,-17.94014478690194
51.47536221675514,-0.22483392972915797,-18.96123377973868
51.47541006341336,-0.22486032245919946,-17.276619859274042
51.475466306063545,-0.22488840702369173,-17.361320545744128
51.47551562816474,-0.22491316431039546,-16.88934686809709
51.47556653110027,-0.22493797798821222,-16.101819000576146
51.47562189551016,-0.22496363759047291,-15.779695196757531
51.47567062040868,-0.22498574432161875,-15.152224428171507
51.47572795208187,-0.22501067078166162,-14.595593196504181
51.47577678236274,-0.22503108567835667,-14.382341627059953
51.47582979308937,-0.22505291042506317,-13.663998529077972
51.4758848413252,-0.2250743968250914,-13.407373939701815
51.47593405804404,-0.22509323265512468,-14.76096499003146
51.475990581731836,-0.22511714401738447,-14.620695522726303
51.47603892020138,-0.22513738972630334,-13.925948909687092
51.47609133371633,-0.22515825576633983,-13.11151144788827
51.47614336080232,-0.22517771195636485,-14.870089812271088
51.476191910054574,-0.22519840880862513,-12.293179220294608
51.47624752036563,-0.22521786499865015,-11.154283633500409
51.4762952616325,-0.22523297878422946,-9.723165262676911
51.47634999371226,-0.22524803616425867,-7.835129375719763
51.47640181001553,-0.22525948429649703,-8.210442579592655
51.47645366145525,-0.22527149636873997,-7.462898725156214
51.476509166383956,-0.2252831700798676,-7.826939791674582
51.47655771563621,-0.22529388508432516,-6.859806525265782
51.476614941918044,-0.22530493844989807,-6.443960215885739
51.476663456033855,-0.2253137360265786,-7.961088993650771
51.476717204481965,-0.22532580448993458,-7.049337306871146
51.476770320590944,-0.22533635030661597,-6.607231753029389
51.4768197480835,-0.2253455426499619,-6.451897971767043
51.47687658793637,-0.225355862873317,-7.385687907363054
51.47692482101456,-0.22536590114110683,-6.796597855524207
51.476979342311616,-0.22537633416112507,-7.055268262057853
51.477029858827166,-0.22538637242891493,-6.961477819670136
51.477080199687464,-0.22539624149449156,-6.862944890638375
51.47713623156394,-0.22540706928117524,-7.721978298146449
51.47718544827378,-0.2254177842856328,-6.251627075466076
51.477243482541006,-0.2254279917267618,-6.379475375800207
51.477292804642204,-0.22543684569455535,-6.165145943130448
51.47734613153389,-0.2254460944290143,-5.938219446502765
51.47740016101062,-0.22545511758458406,-5.4797891320544965
51.47744958850317,-0.2254627308757053,-6.706644443635501
51.47750544472439,-0.22547327669238668,-6.01685816411294
51.47755276443484,-0.22548128473573628,-7.105327421981053
51.47760630210024,-0.22549199974019388,-5.686411425162215
51.47765780224744,-0.22550023336243272,-5.090870851812876
51.47770905647549,-0.22550756468355165,-5.407199693252242
51.477765088351966,-0.22551608029022985,-5.26041464418935
51.477813918641836,-0.22552329881468564,-5.940649436542309
51.477869950509316,-0.2255326603313707,-5.305951347308569
51.477918359242764,-0.2255398788558265,-4.354416188673669
51.47797140508784,-0.22554636425250152,-5.476914100158576
51.47802452119683,-0.22555454148362733,-6.0645963325339025
51.4780744405097,-0.22556305709030552,-5.939982737878719
51.47813149114528,-0.2255725877947668,-5.40614826416905
51.47818011065244,-0.22557997550699876,-5.126794207114416
51.47823452655813,-0.22558781437700925,-3.6570933272091524
51.478288380388605,-0.22559334105257717,-4.0767315249226765
51.47834111006862,-0.2255993752914737,-3.2114358814458646
51.47839995232123,-0.2256046763881524,-3.4615711661022437
51.47845046883678,-0.2256095827326027,-2.677842968960044
51.478508292321294,-0.22561392512261136,-2.5553293371421852
51.478561022001315,-0.22561770357261546,-3.1955186256471126
51.47861575408107,-0.22562260991706576,-3.3025705073936495
51.47867357756559,-0.22562796741929456,-3.6574250028356854
51.478724129208594,-0.22563315573374715,-3.5202400946994414
51.478782936333744,-0.22563896437931738,-3.314852463253205
51.47883387439673,-0.2256437015359915,-3.5463124309401555
51.47888941445288,-0.22564922822599648,-3.3428335543170222
51.47894593814967,-0.22565452932267518,-2.6125091016450575
51.47899828140072,-0.2256583641637923,-2.323800499014889
51.47905800189363,-0.22566225541045953,-3.4852871362621283
51.47910932638557,-0.22566727453713595,-3.442041696981191
51.479166552676396,-0.2256728012127039,-2.6036996771281724
51.47922139013852,-0.22567680524159722,-2.237115577515678
51.4792744359836,-0.22568013253382282,-1.9605463167120338
51.47933394570279,-0.2256834034204983,-2.9360705591413523
51.47938530532219,-0.2256876330282809,-1.8217381052799366
51.47944383140973,-0.2256906219449541,-2.833519659284845
51.47949705291007,-0.2256948515527367,-2.9331782358192227
51.479551890372186,-0.22569936313052155,-2.3608740442466236
51.479609819248054,-0.22570319797163868,-2.224620120247045
51.479661354522705,-0.22570641246720113,-2.406594805831084
51.479720688586646,-0.22571041649609447,-2.098056702252486
51.47977341826666,-0.22571351820943084,-1.3882016803549986
51.47982994196345,-0.2257157176072102,-1.7155782531522263
51.47988857343336,-0.22571853733610722,-2.656156776906805
51.47994081130204,-0.2257224285683374,-1.976809278905615
51.480000847960014,-0.225725755860563,-2.74408573953059
51.48005287504599,-0.22572975988945634,-3.330357847986962
51.480109609516504,-0.22573506098613505,-3.5107740063257635
51.48016571164788,-0.22574058767614003,-3.658679273583716
51.48021844132789,-0.22574600156948188,-4.028785980541981
51.480277283580506,-0.22575265613949602,-4.665004441295458
51.48032850269009,-0.22575936711506028,-3.2997678402523807
51.48038576409938,-0.22576466822617602,-3.6808665300860115
51.480439266637326,-0.22577019490174396,-4.031038433253035
51.480492593520026,-0.2257762291406405,-4.276132963545713
51.480550838569954,-0.22578322208620702,-5.053985273076569
51.480601671250575,-0.2257904406106628,-5.647679306183454
51.48065991629151,-0.2257996893451218,-5.5312309010085166
51.48071141643871,-0.2258076973884714,-5.232905139164495
51.480766253900825,-0.22581576183737112,-5.516025627071187
51.48082298837134,-0.2258245594140516,-5.508438212800991
51.48087361026925,-0.22583239828406207,-6.176932728598538
51.480932347130505,-0.22584260572519108,-6.5428008982318975
51.48098317981112,-0.2258519672563132,-5.705619511867914
51.48103871986727,-0.22586087761521978,-4.979702898692777
51.48109313577297,-0.225868490906341,-5.1828941273738485
51.48114618162705,-0.22587621697968832,-5.092525950772546
51.481205691337244,-0.22588473258636654,-5.3739988938937975
51.48125684018293,-0.22589245865971386,-5.177740111548528
51.48131575269045,-0.2259010306575051,-4.95531296163913
51.48136841211556,-0.22590836197862404,-5.5556357289317715
51.4814229334126,-0.22591687757086518,-5.126900859428216
51.4814804758685,-0.22592516759865414,-4.566490639269693
51.48153148419538,-0.2259317093864422,-5.305434550107611
51.481591239815735,-0.22594061975978583,-5.842458325755016
51.48164203735991,-0.22594896617868784,-6.7438472859081875
51.48169757742505,-0.22595951198093217,-6.782100340300019
51.48175280131614,-0.22597005779761356,-7.1565048893186445
51.48180482840212,-0.2259805472231819,-6.792791975575513
51.481864092211154,-0.22599188255875713,-6.687329020630121
51.48191471410907,-0.22600141326321838,-7.136071784215391
51.481972221428514,-0.22601297417768285,-6.718898607094591
51.48202618065034,-0.2260231816332489,-6.725108030243991
51.482080982985,-0.2260335582621541,-6.84231395922763
51.48213922803493,-0.22604478080106616,-6.248119228246043
51.48219055252687,-0.22605380395663588,-6.548972177116295
51.48224928938813,-0.22606463174331956,-6.437984143187697
51.48230033284246,-0.22607388047777854,-6.8191419490401195
51.482354959530866,-0.22608436990334688,-8.297148314138404
51.482409867256884,-0.22609722790003375,-7.952894227873691
51.482461402522546,-0.22610878881449822,-8.350657225426074
51.48251954218112,-0.226122492735629,-9.10363711469847
51.48256907506503,-0.22613523793565274,-10.216528671804134
51.48262500155015,-0.22615142322456522,-10.644720019530988
51.48267713402748,-0.2261671573556992,-9.87750258855975
51.48273017987256,-0.22618198917127622,-10.980668105263671
51.48278719538068,-0.22619975349797633,-11.510667099754581
51.48283841448128,-0.22621650274133043,-11.823667948835324
51.48289595693717,-0.22623584612025527,-12.274282401856086
51.48294777324944,-0.22625394883694483,-12.787715022612387
51.483001310914844,-0.22627346140364585,-13.14791239872299
51.48305934518206,-0.22629522977367636,-12.516931075142438
51.48311028324505,-0.22631338886704194,-12.670939941636812
51.483167298753166,-0.22633397293707613,-12.572743065176974
51.48322115258363,-0.22635325993932495,-12.104228769804312
51.48327437408397,-0.2263715882204667,-13.655277365034427
51.48333349737419,-0.2263946536582826,-13.967944724357672
51.48338503263985,-0.22641523774275382,-14.340607693433562
51.483441767110364,-0.22643852875945894,-13.773233423259477
51.48349850158087,-0.22646086106949403,-14.473100345046934
51.48355102048717,-0.22648262942508748,-14.256609686134762
51.48361003838604,-0.22650670997512348,-13.686080781787028
51.483662100599474,-0.22652706846626844,-14.312784410126355
51.48371771091953,-0.226549851934082,-14.618038120355793
51.48377574518675,-0.22657415806300724,-13.673271833635374
51.4838272804614,-0.22659429097526296,-14.76339089262811
51.48388471751695,-0.2266185971041882,-14.948296921449547
51.48393772824357,-0.2266413241808887,-15.88224990842639
51.483992284668076,-0.22666625064093157,-15.97197259557945
51.484051794378274,-0.22669360209208012,-16.171421710768897
51.484102416285175,-0.22671717507878753,-16.88181893931578
51.48415946692075,-0.2267449776732775,-16.5667056998833
51.48421448002913,-0.22677125762109288,-17.137883811277835
51.484267209709145,-0.22679736838113204,-17.14809222190121
51.48432605196175,-0.22682652444895748,-17.69829442045516
51.48437579561937,-0.226852014863442,-17.854412280914687
51.48443161671314,-0.22688088896126513,-17.37975602302449
51.484487156778286,-0.22690880435241825,-17.56125512025627
51.4845388676992,-0.2269350842857966,-17.862301893990065
51.484597604560456,-0.22696548104473138,-18.686047775053247
51.484646926661654,-0.2269922685414383,-17.87007260610259
51.484702150552735,-0.2270208606548221,-18.287500266734842
51.48475751496263,-0.22705024231597384,-18.844839485170144
51.484808242251894,-0.22707804491046382,-19.441461793675618
51.48486574957134,-0.22711064105274095,-20.4196240459448
51.48491489602628,-0.2271400227138927,-20.71125839608444
51.484968117517624,-0.22717233688616753,-21.02872532177664
51.485023657582765,-0.22720662487733254,-21.12635435011775
51.485073190457676,-0.22723735999738268,-20.89424266266883
51.485129397980415,-0.22727181717632386,-21.137640123117293
51.48517872008161,-0.2273024395141479,-21.09543597365285
51.48523106334165,-0.22733486646864884,-21.450473764576746
51.48528460100705,-0.2273686469109223,-21.637230889864405
51.48533311512286,-0.22739955121874864,-23.23184479849786
51.4853873553823,-0.22743694092324998,-21.993555922037796
51.48543439405514,-0.2274674504644109,-23.478556340620266
51.485485894193346,-0.22750337389891362,-23.215179976457595
51.48553714843039,-0.22753867700229874,-23.094451167502505
51.48558474917845,-0.22757127314457587,-24.59006396670489
51.48563800580624,-0.22761041108907812,-25.089106818170876
51.48568353389965,-0.22764464268913004,-26.933040290236402
51.485734753000244,-0.22768643117475312,-27.669090050067602
51.48578277530473,-0.22772686618704072,-28.516149034028953
51.485830411180245,-0.22776842909377454,-28.327050969112918
51.48588233287487,-0.22781337569828408,-28.658237404347556
51.48592743941187,-0.22785296478612777,-29.11932540281263
51.4859786936489,-0.2278988136917572,-28.546397235717826
51.486024397388576,-0.22793874115515328,-28.03597043097391
51.48607273585813,-0.2279800784974349,-28.304623569334797
51.48612124998293,-0.22802203617083416,-29.36184075687889
51.486166005218415,-0.22806247118312178,-29.92087743758952
51.48621750536561,-0.2281100683287521,-31.21238341303187
51.486261031059286,-0.2281524207688168,-31.49896646112075
51.48630968570289,-0.22820029988444945,-31.17330108928133
51.48635560021628,-0.22824490811340659,-31.819244734308448
51.48640172552137,-0.22829086980126215,-31.722306535621108
51.48645143404254,-0.22834021518689337,-32.88248261766303
51.48649548669298,-0.22838595131029674,-32.87548411845359
51.486544984440435,-0.22843732690593116,-33.76807932110725
51.48658731572875,-0.22848278104489517,-33.74958466459621
51.48663424901023,-0.22853314152830947,-33.809669505234545
51.48668086612665,-0.2285832764472716,-34.29249906811772
51.486725305197055,-0.22863194508179807,-34.22456148069335
51.48677532989229,-0.22868659157854507,-35.088354541298024
51.48681846916599,-0.22873526021307153,-34.76941551861112
51.48686687789944,-0.2287892299731508,-34.78137157640804
51.4869114223612,-0.22883891371989737,-35.20402808534472
51.48695691532716,-0.22889045848887093,-34.48779129958012
51.487004761976394,-0.22894324394895388,-35.13885741024713
51.48704856871667,-0.2289927585223613,-35.95182632975609
51.487098101591585,-0.22905045032689458,-36.350805039948995
51.48713951951214,-0.22909940094586037,-37.66034950659504
51.48718606636466,-0.22915709273595658,-37.12003669531033
51.4872291705109,-0.22920948344381112,-38.017748563986466
51.487272696213566,-0.22926412992612108,-37.504223497281615
51.487319734886405,-0.22932210370065662,-37.68773339019476
51.48736164461829,-0.22937409962740868,-37.73703135180953
51.487408788673484,-0.2294326937474989,-37.22543384227574
51.48745080379673,-0.2294839565464702,-38.58285216364278
51.4874953482585,-0.22954102800544876,-37.90836313815284
51.48753954142774,-0.22959629483331337,-38.42327207141293
51.48758208349876,-0.22965049017228187,-38.539207475409306
51.4876291221626,-0.22971066333015974,-38.79331063470466
51.48766983748913,-0.22976322321135345,-39.91881311668333
51.487715962785224,-0.22982520101478232,-40.28917000446632
51.48775688889446,-0.22988091900042543,-40.72099777640655
51.487799887649345,-0.22994035904495957,-40.59392265657514
51.487843940290794,-0.23000098336061592,-42.08244384302093
51.48788356659432,-0.23005844958625993,-42.45347275308782
51.48792747872595,-0.23012296514858352,-42.618813318761376
51.4879654890587,-0.23017913429200512,-43.317891999598814
51.488007012370616,-0.23024201441099096,-43.01936269407359
51.488045057830824,-0.23029902947885647,-43.72607500039052
51.488084157195566,-0.23035908985450826,-43.14427387413348
51.48812469686684,-0.23042010893683007,-45.075393483260875
51.48815940501213,-0.23047599611024935,-47.094428505073104
51.48819713431626,-0.23054118840924068,-51.94338038297484
51.48822393827192,-0.23059617326710302,-46.5671077843882
51.48825864641721,-0.23065504935719552,-43.00970180667302
51.48829598929237,-0.23071099292172786,-46.161827847482385
51.488333788851406,-0.23077421140182905,-47.63563979709559
51.48837183432061,-0.23084120833193433,-48.03321876559385
51.488406226300825,-0.23090262218092159,-50.90129686520436
51.488443779949705,-0.23097683763548263,-51.47363743893887
51.488474869733466,-0.2310395485666923,-52.633395874911194
51.48850908606743,-0.2311115082323609,-51.7529976323556
51.48854210798704,-0.2311787871469055,-52.42467283087129
51.48857463808632,-0.23124668639256776,-53.437745962248385
51.48860846799131,-0.23131994312602175,-54.22969047346262
51.48863748512043,-0.23138462787612155,-55.816490395026044
51.48866868029554,-0.23145839217290412,-55.894059858383145
51.4886965030193,-0.23152437400522632,-57.12826105730774
51.488725730931115,-0.2315970104075627,-58.01172509212538
51.48875422112145,-0.23167026714101668,-57.817009191076956
51.48878144664252,-0.23173974543890363,-59.01363673474824
51.488810779945695,-0.23181819050124725,-59.02574905856431
51.48883628410464,-0.2318864281224619,-60.23600055496284
51.488864317611096,-0.2319651551548078,-61.376322776868186
51.48888852197333,-0.23203638167825863,-61.89995038241277
51.48891381535856,-0.23211245816948373,-62.12347012251944
51.48893935465395,-0.23219000090183334,-63.066058337462955
51.488962048436754,-0.23226173498861272,-64.7369676889326
51.48898635819034,-0.23234446604985198,-65.85324391053514
51.489006382124806,-0.23241620013663136,-66.65003548378866
51.48902840844103,-0.23249814166453975,-66.30524337641943
51.489048889059376,-0.23257309026131864,-65.95673408534417
51.489070915384595,-0.23265238123366916,-67.43942183324123
51.48909192294172,-0.23273358963379676,-66.6671984345628
51.48911194687619,-0.2328081434639102,-68.03262589673952
51.48913323547093,-0.2328929047207156,-68.1670938320563
51.48915125701465,-0.23296514637082358,-69.6802051145344
51.48917068373745,-0.23304940007873742,-71.21010900769318
51.489187194692754,-0.23312733759218954,-71.21601197781187
51.48920398669467,-0.23320662856454005,-72.32067622170752
51.489220708432676,-0.23329088228689096,-72.26849476915064
51.48923570881755,-0.23336622563589823,-74.01887591891247
51.489251306405116,-0.23345369383937456,-74.57998338317755
51.48926402335264,-0.23352774012059646,-74.73542515393802
51.48927832114348,-0.23361188104628422,-75.54600443564755
51.489291038091004,-0.2336911156275217,-74.69041834545608
51.4893045630329,-0.2337704630054223,-75.95799641841381
51.489317842055655,-0.2338557318255563,-75.41428956673813
51.48933027797455,-0.23393248503901207,-76.12288786522997
51.48934376778001,-0.2340201788358147,-76.11053023930175
51.48935529032217,-0.23409501462149337,-76.08443148233562
51.489368288307304,-0.23417926834384428,-77.00885084834222
51.489379775722014,-0.23425923605286253,-76.66391181681892
51.48939157930179,-0.2343392037763178,-77.04114034564664
51.489403909829335,-0.23442526211534565,-77.36139294616333
51.4894144136034,-0.2345004926821268,-78.20472914949693
51.4894258307632,-0.23458829926115551,-79.49162909776555
51.48943440241042,-0.23466251471571659,-80.03801152125851
51.48944364151522,-0.23474699401695673,-81.1118214050816
51.489451334922144,-0.23482600301930495,-81.51857128562628
51.48945881754636,-0.23490659107387787,-82.0706407036236
51.48946612452431,-0.23499084479622878,-82.46280845236916
51.48947244787062,-0.23506759800968458,-82.8719227925645
51.48947943868351,-0.23515737840760342,-83.44604940947576
51.489484848662066,-0.235233003726613,-83.37146610120413
51.489491136871926,-0.23531990799008473,-83.3879235714955
51.48949665224184,-0.23539632284242518,-84.77227431536956
51.48950146500873,-0.23548080214366535,-84.25996974357064
51.48950666420458,-0.23556387156601993,-85.01750947726366
51.48951095002369,-0.2356428241772551,-84.92139432042485
51.48951586818193,-0.23573170225961698,-85.70582983240173
51.489519451416,-0.23580834269084666,-85.92532441476504
51.4895234561975,-0.23589863063765706,-86.40385015622705
51.48952647735634,-0.23597583500889133,-86.58805163723315
51.489529674161446,-0.23606194975346925,-87.01238787324093
51.48953237914623,-0.23614518836360004,-88.5516070533434
51.48953367894295,-0.2362277502370631,-87.72996447172409
51.4895358921164,-0.2363174178383188,-89.42760687308551
51.48953638392773,-0.23639648324621712,-89.18318360936279
51.489537191913115,-0.23648750432080828,-89.99996919669638
51.489537191913115,-0.23656623135315422,-89.81153949798471
51.48953736755938,-0.23665200773661677,-89.99996763103414
51.48953736755938,-0.236734738783419,-90.55338424574632
51.48953687574805,-0.23681651113798824,-91.00422480602482
51.4895358921164,-0.2369066298970224,-91.78159430867781
51.489534381536984,-0.23698462380158758,-92.72744372167377
51.4895316765522,-0.23707581406395492,-92.92951254041026
51.48952918234113,-0.23715408993852236,-92.97690268981269
51.48952637196499,-0.237240881419768,-93.17691931272063
51.4895234561975,-0.237325247924345,-92.0405364951103
